Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:48:06.314,ff:bd:0d:cb:d7:a7, 2085-97-01 04:197:249:-023, 0.5, -0.852, -0.011, 4.089, -1.038, -133.423, 0.571, -18.38, 111.714, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.330,f9:a2:89:42:44:2c, 2085-97-192 249:228:250:227, -0.79, -0.655, 0.085, 17.944, -19.226, 27.649, 4.471, 3.181, -47.318, -5.200, 6.873, 34.900, 24.36, 0.68146, -0.51691, 0.51468, -0.05856,
 13:48:06.375,ff:bd:0d:cb:d7:a7, 2085-97-01 04:197:249:-023, 0.578, -0.779, -0.011, 4.028, -0.732, -128.174, 0.736, -24.955, 111.912, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.403,ff:bd:0d:cb:d7:a7, 2085-97-159 04:49:250:-010, 0.578, -0.726, -0.005, 4.089, -1.099, -127.441, 0.884, -31.426, 112.083, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.403,ff:bd:0d:cb:d7:a7, 2085-97-251 04:146:250:-010, 0.623, -0.726, -0.005, 4.089, -1.099, -127.441, 0.884, -31.426, 112.083, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.449,f9:a2:89:42:44:2c, 2085-97-198 249:226:250:222, -0.78, -0.634, 0.125, 3.662, -4.517, 6.409, 6.905, 4.763, -45.434, -5.200, 6.873, 34.900, 24.36, 0.72806, -0.45474, 0.51276, -0.01151,
 13:48:06.495,ff:bd:0d:cb:d7:a7, 2085-97-251 04:146:250:-010, 0.738, -0.679, -0.005, 3.906, -0.854, -128.418, 1.022, -37.848, 112.275, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.495,ff:bd:0d:cb:d7:a7, 2085-113-58 00:122:13:-1167, 0.738, -0.577, -0.003, 3.784, -0.732, -126.526, 1.154, -44.297, 112.44, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.495,ff:bd:0d:cb:d7:a7, 2085-113-58 00:122:13:-1167, 0.738, -0.577, -0.003, 3.784, -0.732, -126.526, 1.154, -44.297, 112.44, 48.400, -9.040, -59.600, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.524,ff:bd:0d:cb:d7:a7, 2085-113-58 00:122:13:-1167, 0.799, -0.577, -0.003, 3.784, -0.732, -126.526, 1.154, -44.297, 112.44, 23.000, -7.780, -49.500, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.539,f9:a2:89:42:44:2c, 2085-97-224 249:196:250:188, -0.729, -0.64, 0.104, -7.507, 7.324, -11.047, 6.504, 4.532, -45.714, -5.200, 6.873, 34.900, 24.36, 0.72806, -0.45474, 0.51276, -0.01151,
 13:48:06.555,ff:bd:0d:cb:d7:a7, 2085-97-100 06:22:252:-008, 0.799, -0.489, -0.004, 3.784, -0.732, -125.305, 1.28, -50.587, 112.615, 23.000, -7.780, -49.500, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.555,ff:bd:0d:cb:d7:a7, 2085-113-81 00:39:80:-1988, 0.873, -0.489, -0.004, 3.784, -0.732, -125.305, 1.28, -50.587, 112.615, 23.000, -7.780, -49.500, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.555,ff:bd:0d:cb:d7:a7, 2085-113-81 00:39:80:-1988, 0.873, -0.379, 0, 3.845, -0.732, -121.887, 1.401, -56.849, 112.769, 23.000, -7.780, -49.500, 24.32, 0.46722, -0.32233, -0.63577, 0.52295,
 13:48:06.614,ff:bd:0d:cb:d7:a7, 2085-113-81 00:39:80:-1988, 0.873, -0.379, 0, 3.845, -0.732, -121.887, 1.401, -56.849, 112.769, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.614,ff:bd:0d:cb:d7:a7, 2085-97-71 07:184:253:001, 0.91, -0.379, 0, 3.845, -0.732, -121.887, 1.401, -56.849, 112.769, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.659,f9:a2:89:42:44:2c, 2085-97-75 250:121:250:063, -0.698, -0.678, 0.054, -15.747, 15.93, -23.254, 3.917, 2.834, -47.615, -10.300, 5.953, 37.500, 24.36, 0.72806, -0.45474, 0.51276, -0.01151,
 13:48:06.674,ff:bd:0d:cb:d7:a7, 2085-97-71 07:184:253:001, 0.926, -0.285, 0, 3.784, -0.793, -123.047, 1.522, -63.067, 112.939, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.719,f9:a2:89:42:44:2c, 2085-97-165 250:47:250:-049, -0.647, -0.705, 0.011, -21.667, 22.034, -32.41, 0.132, 0.011, -50.334, -10.300, 5.953, 37.500, 24.36, 0.68713, -0.51089, 0.51385, -0.0517,
 13:48:06.735,ff:bd:0d:cb:d7:a7, 2085-97-104 07:111:254:000, 0.926, -0.196, 0, 3.845, -0.793, -123.169, 1.648, -69.285, 113.082, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.735,ff:bd:0d:cb:d7:a7, 2085-97-166 07:90:255:-016, 0.956, -0.196, 0, 3.845, -0.793, -123.169, 1.648, -69.285, 113.082, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.764,ff:bd:0d:cb:d7:a7, 2085-97-166 07:90:255:-016, 0.934, -0.081, -0.008, 3.662, -0.122, -123.901, 1.807, -75.558, 113.214, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.764,ff:bd:0d:cb:d7:a7, 2085-113-58 00:143:07:-1550, 0.934, 0.001, -0.003, 3.967, -0.793, -126.038, 1.983, -81.848, 113.313, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.764,ff:bd:0d:cb:d7:a7, 2085-113-58 00:143:07:-1550, 0.934, 0.001, -0.003, 3.967, -0.793, -126.038, 1.983, -81.848, 113.313, 23.000, -7.780, -49.500, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.794,ff:bd:0d:cb:d7:a7, 2085-113-58 00:143:07:-1550, 0.967, 0.001, -0.003, 3.967, -0.793, -126.038, 1.983, -81.848, 113.313, 12.900, -10.333, -26.900, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.839,f9:a2:89:42:44:2c, 2085-97-39 251:226:249:-196, -0.567, -0.742, -0.048, -26.123, 26.794, -39.246, -4.18, -3.724, -53.273, -10.300, 5.953, 37.500, 24.36, 0.68713, -0.51089, 0.51385, -0.0517,
 13:48:06.855,ff:bd:0d:cb:d7:a7, 2085-97-189 07:30:01:-011, 0.967, 0.14, -0.005, 3.601, -0.732, -124.268, 3.911, -88.165, 111.687, 12.900, -10.333, -26.900, 24.32, 0.62619, -0.06067, -0.70456, 0.32819,
 13:48:06.884,ff:bd:0d:cb:d7:a7, 2085-113-81 00:154:88:4982, 0.965, 0.14, -0.005, 3.601, -0.732, -124.268, 3.911, -88.165, 111.687, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:06.914,ff:bd:0d:cb:d7:a7, 2085-97-185 07:09:02:-018, 0.965, 0.254, -0.009, 3.662, -0.732, -121.582, -178.248, -83.238, -65.88, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:06.914,ff:bd:0d:cb:d7:a7, 2085-97-88 07:204:02:-018, 0.918, 0.254, -0.009, 3.662, -0.732, -121.582, -178.248, -83.238, -65.88, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:06.930,f9:a2:89:42:44:2c, 2085-97-215 251:128:249:-363, -0.484, -0.787, -0.134, -29.053, 29.541, -43.884, -8.591, -8.223, -56.052, -25.100, 4.200, 33.000, 24.36, 0.68713, -0.51089, 0.51385, -0.0517,
 13:48:06.975,ff:bd:0d:cb:d7:a7, 2085-97-88 07:204:02:-018, 0.905, 0.35, -0.009, 3.906, -0.671, -120.972, -178.033, -77.119, -65.77, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.003,ff:bd:0d:cb:d7:a7, 2085-97-62 07:175:03:-010, 0.905, 0.46, -0.005, 3.723, -0.732, -120.117, -177.885, -70.939, -65.616, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.003,ff:bd:0d:cb:d7:a7, 2085-97-184 06:72:04:-014, 0.84, 0.46, -0.005, 3.723, -0.732, -120.117, -177.885, -70.939, -65.616, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.049,f9:a2:89:42:44:2c, 2085-97-80 252:106:249:-468, -0.405, -0.822, -0.21, -29.175, 29.968, -43.701, -12.75, -13.151, -58.414, -25.100, 4.200, 33.000, 24.36, 0.58899, -0.61551, 0.50598, -0.13443,
 13:48:07.094,ff:bd:0d:cb:d7:a7, 2085-97-184 06:72:04:-014, 0.793, 0.535, -0.007, 3.662, -0.732, -117.92, -177.77, -64.929, -65.374, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.094,ff:bd:0d:cb:d7:a7, 2085-113-58 00:64:11:-2607, 0.793, 0.625, -0.009, 3.54, -0.793, -115.54, -177.643, -59.002, -65.237, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.094,ff:bd:0d:cb:d7:a7, 2085-113-58 00:64:11:-2607, 0.793, 0.625, -0.009, 3.54, -0.793, -115.54, -177.643, -59.002, -65.237, 12.900, -10.333, -26.900, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.124,ff:bd:0d:cb:d7:a7, 2085-113-58 00:64:11:-2607, 0.703, 0.625, -0.009, 3.54, -0.793, -115.54, -177.643, -59.002, -65.237, 19.200, -17.380, 3.300, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.139,f9:a2:89:42:44:2c, 2085-97-21 253:39:249:-632, -0.316, -0.848, -0.278, -29.297, 29.846, -43.884, -16.529, -18.259, -60.304, -25.100, 4.200, 33.000, 24.36, 0.58899, -0.61551, 0.50598, -0.13443,
 13:48:07.155,ff:bd:0d:cb:d7:a7, 2085-97-160 05:124:05:-033, 0.703, 0.686, -0.016, 3.479, -0.671, -114.563, -177.523, -53.24, -65.149, 19.200, -17.380, 3.300, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.155,ff:bd:0d:cb:d7:a7, 2085-113-81 00:50:89:12711, 0.645, 0.686, -0.016, 3.479, -0.671, -114.563, -177.523, -53.24, -65.149, 19.200, -17.380, 3.300, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.155,ff:bd:0d:cb:d7:a7, 2085-113-81 00:50:89:12711, 0.645, 0.764, -0.017, 3.479, -0.916, -116.638, -177.396, -47.384, -65.056, 19.200, -17.380, 3.300, 24.32, 0.6922, 0.15204, -0.69043, 0.14471,
 13:48:07.200,f9:a2:89:42:44:2c, 2085-97-176 253:24:249:-755, -0.241, -0.87, -0.35, -27.161, 27.649, -40.527, -19.847, -23.22, -61.71, -25.100, 4.200, 33.000, 24.36, 0.58899, -0.61551, 0.50598, -0.13443,
 13:48:07.215,ff:bd:0d:cb:d7:a7, 2085-113-81 00:50:89:12711, 0.645, 0.764, -0.017, 3.479, -0.916, -116.638, -177.396, -47.384, -65.056, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.215,ff:bd:0d:cb:d7:a7, 2085-97-127 04:168:06:-048, 0.562, 0.764, -0.017, 3.479, -0.916, -116.638, -177.396, -47.384, -65.056, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.260,f9:a2:89:42:44:2c, 2085-113-58 00:188:233:367, -0.197, -0.875, -0.402, -25.818, 26.428, -38.635, -22.758, -27.922, -62.732, -38.000, 2.447, 24.900, 24.36, 0.58899, -0.61551, 0.50598, -0.13443,
 13:48:07.304,ff:bd:0d:cb:d7:a7, 2085-97-127 04:168:06:-048, 0.508, 0.832, -0.023, 3.601, -0.793, -117.92, -177.27, -41.484, -64.951, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.319,f9:a2:89:42:44:2c, 2085-113-81 00:175:62:-22707, -0.167, -0.877, -0.437, -24.78, 25.269, -37.17, -24.104, -30.196, -63.127, -38.000, 2.447, 24.900, 24.36, 0.48972, -0.69296, 0.48801, -0.20422,
 13:48:07.335,ff:bd:0d:cb:d7:a7, 2085-97-16 04:68:07:-051, 0.508, 0.908, -0.025, 3.418, -0.732, -114.624, -177.144, -35.585, -64.841, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.335,ff:bd:0d:cb:d7:a7, 2085-97-81 03:168:07:-057, 0.415, 0.908, -0.025, 3.418, -0.732, -114.624, -177.144, -35.585, -64.841, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.364,ff:bd:0d:cb:d7:a7, 2085-97-81 03:168:07:-057, 0.3, 0.957, -0.028, 3.479, -0.854, -117.004, -177.012, -29.691, -64.72, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.364,ff:bd:0d:cb:d7:a7, 2085-113-58 00:05:25:-4029, 0.3, 0.991, -0.037, 3.662, -0.488, -117.92, -176.874, -23.73, -64.594, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.364,ff:bd:0d:cb:d7:a7, 2085-113-58 00:05:25:-4029, 0.3, 0.991, -0.037, 3.662, -0.488, -117.92, -176.874, -23.73, -64.594, 19.200, -17.380, 3.300, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.425,ff:bd:0d:cb:d7:a7, 2085-113-58 00:05:25:-4029, 0.199, 0.991, -0.037, 3.662, -0.488, -117.92, -176.874, -23.73, -64.594, 42.700, -26.860, 29.200, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.425,ff:bd:0d:cb:d7:a7, 2085-113-81 00:26:82:17750, 0.199, 1.024, -0.039, 3.784, -0.671, -121.155, -176.721, -17.644, -64.451, 42.700, -26.860, 29.200, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.425,ff:bd:0d:cb:d7:a7, 2085-113-81 00:26:82:17750, 0.199, 1.024, -0.039, 3.784, -0.671, -121.155, -176.721, -17.644, -64.451, 42.700, -26.860, 29.200, 24.32, 0.69684, 0.38791, -0.59671, -0.08817,
 13:48:07.469,f9:a2:89:42:44:2c, 2085-97-01 255:01:249:-977, -0.1, -0.872, -0.451, -22.949, 23.499, -34.241, -25.334, -32.333, -63.452, -38.000, 2.447, 24.900, 24.36, 0.48972, -0.69296, 0.48801, -0.20422,
 13:48:07.484,ff:bd:0d:cb:d7:a7, 2085-113-81 00:26:82:17750, 0.086, 1.024, -0.039, 3.784, -0.671, -121.155, -176.721, -17.644, -64.451, 42.700, -26.860, 29.200, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.499,f9:a2:89:42:44:2c, 2085-97-111 255:43:249:-1030, -0.042, -0.861, -0.487, -20.386, 20.569, -30.334, -27.548, -36.266, -63.913, -38.000, 2.447, 24.900, 24.36, 0.48972, -0.69296, 0.48801, -0.20422,
 13:48:07.544,ff:bd:0d:cb:d7:a7, 2085-97-177 00:73:08:-077, 0.086, 1.036, -0.038, 3.784, -0.61, -122.986, -176.55, -11.42, -64.297, 42.700, -26.860, 29.200, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.544,ff:bd:0d:cb:d7:a7, 2085-97-210 255:93:08:-087, -0.022, 1.036, -0.038, 3.784, -0.61, -122.986, -176.55, -11.42, -64.297, 42.700, -26.860, 29.200, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.575,ff:bd:0d:cb:d7:a7, 2085-97-210 255:93:08:-087, -0.151, 1.045, -0.042, 3.845, -0.732, -124.878, -176.364, -5.12, -64.122, 42.700, -26.860, 29.200, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.589,f9:a2:89:42:44:2c, 2085-113-58 00:191:230:-272, -0.009, -0.853, -0.517, -17.029, 17.029, -25.146, -29.399, -39.628, -64.188, -43.100, -1.813, 19.000, 24.36, 0.48972, -0.69296, 0.48801, -0.20422,
 13:48:07.604,ff:bd:0d:cb:d7:a7, 2085-97-203 254:67:08:-099, -0.151, 1.033, -0.048, 3.906, -0.916, -127.075, -176.16, 1.214, -63.935, 42.700, -26.860, 29.200, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.604,ff:bd:0d:cb:d7:a7, 2085-97-29 254:64:08:-100, -0.236, 1.033, -0.048, 3.906, -0.916, -127.075, -176.16, 1.214, -63.935, 42.700, -26.860, 29.200, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.649,f9:a2:89:42:44:2c, 2085-113-81 00:15:53:-24187, 0.012, -0.855, -0.542, -14.343, 14.282, -21.057, -30.157, -41.017, -64.27, -43.100, -1.813, 19.000, 24.36, 0.41452, -0.73813, 0.4696, -0.2504,
 13:48:07.725,ff:bd:0d:cb:d7:a7, 2085-97-29 254:64:08:-100, -0.333, 1.031, -0.049, 3.906, -0.916, -126.587, -175.93, 7.608, -63.715, 74.500, -33.260, 40.100, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.725,ff:bd:0d:cb:d7:a7, 2085-97-86 253:30:08:-116, -0.333, 1.015, -0.057, 4.028, -0.854, -128.723, -175.66, 14.095, -63.463, 74.500, -33.260, 40.100, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.725,ff:bd:0d:cb:d7:a7, 2085-97-108 252:179:07:-117, -0.447, 1.015, -0.057, 4.028, -0.854, -128.723, -175.66, 14.095, -63.463, 74.500, -33.260, 40.100, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.739,f9:a2:89:42:44:2c, 2085-97-56 00:55:249:-1150, 0.042, -0.852, -0.556, -11.841, 11.658, -17.456, -30.784, -42.177, -64.325, -43.100, -1.813, 19.000, 24.36, 0.41452, -0.73813, 0.4696, -0.2504,
 13:48:07.785,ff:bd:0d:cb:d7:a7, 2085-97-108 252:179:07:-117, -0.552, 0.962, -0.057, 3.906, -0.671, -127.441, -175.353, 20.572, -63.166, 74.500, -33.260, 40.100, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.785,ff:bd:0d:cb:d7:a7, 2085-113-81 00:19:63:22344, -0.552, 0.908, -0.062, 4.028, -0.854, -128.723, -174.99, 27.098, -62.82, 74.500, -33.260, 40.100, 24.32, 0.64142, 0.54169, -0.47134, -0.26993,
 13:48:07.814,ff:bd:0d:cb:d7:a7, 2085-113-81 00:19:63:22344, -0.552, 0.908, -0.062, 4.028, -0.854, -128.723, -174.99, 27.098, -62.82, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:07.814,ff:bd:0d:cb:d7:a7, 2085-97-150 250:170:06:-140, -0.677, 0.908, -0.062, 4.028, -0.854, -128.723, -174.99, 27.098, -62.82, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:07.830,f9:a2:89:42:44:2c, 2085-97-93 00:73:249:-1160, 0.051, -0.842, -0.567, -6.775, 6.409, -9.583, -31.668, -43.808, -64.385, -43.100, -1.813, 19.000, 24.36, 0.41452, -0.73813, 0.4696, -0.2504,
 13:48:07.891,f9:a2:89:42:44:2c, 2085-113-58 00:237:229:-302, 0.046, -0.837, -0.572, -1.831, 1.221, -2.136, -32.047, -44.517, -64.413, -44.500, -2.013, 17.100, 24.36, 0.41452, -0.73813, 0.4696, -0.2504,
 13:48:07.904,ff:bd:0d:cb:d7:a7, 2085-97-150 250:170:06:-140, -0.694, 0.833, -0.068, 4.211, -0.732, -131.348, -174.556, 33.58, -62.402, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:07.935,ff:bd:0d:cb:d7:a7, 2085-97-114 250:84:06:-130, -0.694, 0.791, -0.063, 3.845, -0.916, -125.366, -174.029, 40.056, -61.891, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:07.935,ff:bd:0d:cb:d7:a7, 2085-97-214 249:160:05:-130, -0.771, 0.791, -0.063, 3.845, -0.916, -125.366, -174.029, 40.056, -61.891, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:07.965,ff:bd:0d:cb:d7:a7, 2085-97-214 249:160:05:-130, -0.887, 0.703, -0.063, 3.784, -0.916, -124.023, -173.381, 46.368, -61.254, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:07.980,f9:a2:89:42:44:2c, 2085-97-96 00:75:249:-1157, 0.042, -0.834, -0.567, 0.244, -1.16, 0.732, -32.058, -44.539, -64.413, -44.500, -2.013, 17.100, 24.36, 0.39371, -0.74887, 0.4639, -0.26245,
 13:48:08.024,ff:bd:0d:cb:d7:a7, 2085-97-231 248:176:04:-149, -0.887, 0.586, -0.073, 3.906, -0.793, -125.671, -172.535, 52.668, -60.425, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:08.024,ff:bd:0d:cb:d7:a7, 2085-113-58 00:180:60:-5543, -0.93, 0.586, -0.073, 3.906, -0.793, -125.671, -172.535, 52.668, -60.425, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:08.024,ff:bd:0d:cb:d7:a7, 2085-113-58 00:180:60:-5543, -0.93, 0.503, -0.077, 3.967, -0.854, -127.319, -171.343, 59.079, -59.249, 74.500, -33.260, 40.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:08.115,ff:bd:0d:cb:d7:a7, 2085-113-58 00:180:60:-5543, -0.93, 0.503, -0.077, 3.967, -0.854, -127.319, -171.343, 59.079, -59.249, 103.600, -36.953, 18.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:08.115,ff:bd:0d:cb:d7:a7, 2085-97-21 248:37:03:-162, -0.99, 0.503, -0.077, 3.967, -0.854, -127.319, -171.343, 59.079, -59.249, 103.600, -36.953, 18.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:08.115,ff:bd:0d:cb:d7:a7, 2085-113-81 00:118:35:23947, -0.99, 0.393, -0.079, 3.967, -0.549, -126.465, -169.601, 65.385, -57.524, 103.600, -36.953, 18.100, 24.32, 0.49277, 0.68188, -0.25049, -0.47888,
 13:48:08.129,f9:a2:89:42:44:2c, 2085-97-77 00:58:249:-1159, 0.016, -0.839, -0.566, 4.7, -5.615, 7.629, -31.745, -43.984, -64.402, -44.500, -2.013, 17.100, 24.36, 0.39371, -0.74887, 0.4639, -0.26245,
 13:48:08.144,ff:bd:0d:cb:d7:a7, 2085-113-81 00:118:35:23947, -0.987, 0.393, -0.079, 3.967, -0.549, -126.465, -169.601, 65.385, -57.524, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.175,ff:bd:0d:cb:d7:a7, 2085-97-26 248:110:02:-149, -0.987, 0.304, -0.073, 3.906, -0.305, -122.803, -166.481, 71.598, -54.399, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.175,ff:bd:0d:cb:d7:a7, 2085-97-19 248:160:01:-129, -0.991, 0.304, -0.073, 3.906, -0.305, -122.803, -166.481, 71.598, -54.399, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.190,f9:a2:89:42:44:2c, 2085-97-00 00:58:249:-1109, -0.02, -0.845, -0.554, 8.667, -9.888, 13.672, -31.025, -42.671, -64.369, -43.000, -1.393, 18.600, 24.36, 0.39371, -0.74887, 0.4639, -0.26245,
 13:48:08.205,ff:bd:0d:cb:d7:a7, 2085-97-19 248:160:01:-129, -1.002, 0.203, -0.063, 3.784, -0.732, -122.131, -161.109, 77.651, -49.005, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.295,ff:bd:0d:cb:d7:a7, 2085-97-251 247:185:00:-131, -1.002, 0.09, -0.064, 3.54, -0.854, -117.92, -148.156, 83.271, -36.046, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.295,ff:bd:0d:cb:d7:a7, 2085-97-246 247:225:255:-137, -1.005, 0.09, -0.064, 3.54, -0.854, -117.92, -148.156, 83.271, -36.046, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.310,f9:a2:89:42:44:2c, 2085-97-172 255:43:249:-1070, -0.06, -0.849, -0.53, 12.024, -13.428, 18.738, -29.927, -40.66, -64.27, -43.000, -1.393, 18.600, 24.36, 0.43149, -0.72873, 0.47406, -0.24072,
 13:48:08.324,ff:bd:0d:cb:d7:a7, 2085-97-246 247:225:255:-137, -1.015, -0.015, -0.067, 3.662, -0.671, -116.455, -100.607, 87.138, 11.492, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.324,ff:bd:0d:cb:d7:a7, 2085-113-58 00:168:57:-4040, -1.015, -0.132, -0.068, 3.54, -0.671, -116.028, -36.403, 84.825, 75.685, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.324,ff:bd:0d:cb:d7:a7, 2085-113-58 00:168:57:-4040, -1.015, -0.132, -0.068, 3.54, -0.671, -116.028, -36.403, 84.825, 75.685, 103.600, -36.953, 18.100, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.370,f9:a2:89:42:44:2c, 2085-97-75 255:22:249:-1019, -0.103, -0.862, -0.515, 15.442, -17.029, 23.926, -28.477, -38.013, -64.089, -43.000, -1.393, 18.600, 24.36, 0.43149, -0.72873, 0.47406, -0.24072,
 13:48:08.385,ff:bd:0d:cb:d7:a7, 2085-113-58 00:168:57:-4040, -0.972, -0.132, -0.068, 3.54, -0.671, -116.028, -36.403, 84.825, 75.685, 98.400, -26.933, -14.600, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.385,ff:bd:0d:cb:d7:a7, 2085-113-81 00:88:08:22800, -0.972, -0.221, -0.066, 3.54, -0.671, -116.028, -17.858, 79.568, 94.219, 98.400, -26.933, -14.600, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
