Time (seconds),Time (steps),Acceleration (rad/s²)
1.3176000000000028,183,7.753
1.3248000000000029,184,7.599
1.332000000000003,185,7.44
1.339200000000003,186,7.28
1.3464000000000031,187,7.118
1.3536000000000032,188,6.956
1.3608000000000033,189,6.793
1.3680000000000034,190,6.629
1.3752000000000035,191,6.466
1.3824000000000036,192,6.304
1.3896000000000037,193,6.143
1.3968000000000038,194,5.983
1.404000000000004,195,5.826
1.411200000000004,196,5.669
1.418400000000004,197,5.516
1.4256000000000042,198,5.365
1.4328000000000043,199,5.217
1.4400000000000044,200,5.071
1.4472000000000045,201,4.928
1.4544000000000046,202,4.789
1.4616000000000047,203,4.652
1.4688000000000048,204,4.517
1.4760000000000049,205,4.386
1.483200000000005,206,4.257
1.490400000000005,207,4.131
1.4976000000000051,208,4.008
1.5048000000000052,209,3.889
1.5120000000000053,210,3.771
1.5192000000000054,211,3.657
1.5264000000000055,212,3.546
1.5336000000000056,213,3.437
1.5408000000000057,214,3.331
1.5480000000000058,215,3.228
1.555200000000006,216,3.128
1.562400000000006,217,3.029
1.569600000000006,218,2.933
1.5768000000000062,219,2.84
1.5840000000000063,220,2.748
1.5912000000000064,221,2.659
1.5984000000000065,222,2.572
1.6056000000000066,223,2.488
1.6128000000000067,224,2.406
1.6200000000000068,225,2.325
1.6272000000000069,226,2.247
1.634400000000007,227,2.17
1.641600000000007,228,2.096
1.6488000000000071,229,2.022
1.6560000000000072,230,1.951
1.6632000000000073,231,1.881
1.6704000000000074,232,1.813
1.6776000000000075,233,1.746
1.6848000000000076,234,1.681
1.6920000000000077,235,1.618
1.6992000000000078,236,1.556
1.706400000000008,237,1.495
1.713600000000008,238,1.436
1.720800000000008,239,1.378
1.7280000000000082,240,1.322
1.7352000000000083,241,1.266
1.7424000000000084,242,1.211
1.7496000000000085,243,1.158
1.7568000000000086,244,1.106
1.7640000000000087,245,1.055
1.7712000000000088,246,1.005
1.7784000000000089,247,0.956
1.785600000000009,248,0.908
1.792800000000009,249,0.861
1.8000000000000091,250,0.814
1.8072000000000092,251,0.769
1.8144000000000093,252,0.724
1.8216000000000094,253,0.68
1.8288000000000095,254,0.637
1.8360000000000096,255,0.595
1.8432000000000097,256,0.554
1.8504000000000098,257,0.513
1.85760000000001,258,0.473
1.86480000000001,259,0.434
1.87200000000001,260,0.395
1.8792000000000102,261,0.357
1.8864000000000103,262,0.319
1.8936000000000104,263,0.283
1.9008000000000105,264,0.246
1.9080000000000106,265,0.211
1.9152000000000107,266,0.176
1.9224000000000108,267,0.141
1.9296000000000109,268,0.108
1.936800000000011,269,0.074
1.944000000000011,270,0.041
1.9512000000000111,271,0.009
1.9584000000000112,272,-0.023
1.9656000000000113,273,-0.054
1.9728000000000114,274,-0.085
1.9800000000000115,275,-0.116
1.9872000000000116,276,-0.146
1.9944000000000117,277,-0.175
2.001600000000012,278,-0.204
2.008800000000012,279,-0.232
2.016000000000012,280,-0.26
2.023200000000012,281,-0.287
2.030400000000012,282,-0.315
2.0376000000000123,283,-0.341
2.0448000000000124,284,-0.367
2.0520000000000125,285,-0.393
2.0592000000000126,286,-0.417
2.0664000000000127,287,-0.442
2.0736000000000128,288,-0.466
2.080800000000013,289,-0.49
2.088000000000013,290,-0.513
2.095200000000013,291,-0.536
2.102400000000013,292,-0.558
2.1096000000000132,293,-0.579
2.1168000000000133,294,-0.601
2.1240000000000134,295,-0.622
2.1312000000000135,296,-0.642
2.1384000000000136,297,-0.662
2.1456000000000137,298,-0.681
2.152800000000014,299,-0.7
2.160000000000014,300,-0.718
2.167200000000014,301,-0.736
2.174400000000014,302,-0.753
2.181600000000014,303,-0.77
2.1888000000000143,304,-0.786
2.1960000000000144,305,-0.801
2.2032000000000145,306,-0.816
2.2104000000000146,307,-0.831
2.2176000000000147,308,-0.845
2.2248000000000148,309,-0.859
2.232000000000015,310,-0.872
2.239200000000015,311,-0.884
2.246400000000015,312,-0.896
2.253600000000015,313,-0.908
2.2608000000000152,314,-0.918
2.2680000000000153,315,-0.929
2.2752000000000154,316,-0.938
2.2824000000000155,317,-0.948
2.2896000000000156,318,-0.957
2.2968000000000157,319,-0.965
2.304000000000016,320,-0.973
2.311200000000016,321,-0.98
2.318400000000016,322,-0.987
2.325600000000016,323,-0.993
2.332800000000016,324,-0.999
2.3400000000000163,325,-1.004
2.3472000000000164,326,-1.009
2.3544000000000165,327,-1.013
2.3616000000000166,328,-1.017
2.3688000000000167,329,-1.02
2.3760000000000168,330,-1.023
2.383200000000017,331,-1.026
2.390400000000017,332,-1.028
2.397600000000017,333,-1.029
2.404800000000017,334,-1.031
2.4120000000000172,335,-1.031
2.4192000000000173,336,-1.032
2.4264000000000174,337,-1.032
2.4336000000000175,338,-1.032
2.4408000000000176,339,-1.031
2.4480000000000177,340,-1.03
2.455200000000018,341,-1.028
2.462400000000018,342,-1.027
2.469600000000018,343,-1.025
2.476800000000018,344,-1.023
2.484000000000018,345,-1.02
2.4912000000000183,346,-1.017
2.4984000000000184,347,-1.014
2.5056000000000185,348,-1.011
2.5128000000000186,349,-1.007
2.5200000000000187,350,-1.004
2.5272000000000188,351,-1
2.534400000000019,352,-0.996
2.541600000000019,353,-0.991
2.548800000000019,354,-0.987
2.556000000000019,355,-0.983
2.5632000000000192,356,-0.978
2.5704000000000193,357,-0.973
2.5776000000000194,358,-0.968
2.5848000000000195,359,-0.963
2.5920000000000196,360,-0.958
