Time (seconds),Time (steps),Force (N), X-comp,Y-comp
1.9224000000000108,267,835.636,72.997,832.441
1.9296000000000109,268,837.138,69.419,834.255
1.936800000000011,269,835.264,73.864,831.992
1.944000000000011,270,836.211,71.628,833.138
1.9512000000000111,271,835.926,72.293,832.794
1.9584000000000112,272,836.733,70.389,833.768
1.9656000000000113,273,837.659,68.177,834.88
1.9728000000000114,274,836.874,70.053,833.937
1.9800000000000115,275,837.467,68.647,834.649
1.9872000000000116,276,840.271,61.878,837.989
1.9944000000000117,277,840.231,61.978,837.942
2.001600000000012,278,838.488,66.192,835.871
2.008800000000012,279,840.021,62.485,837.694
2.016000000000012,280,841.802,58.157,839.791
2.023200000000012,281,840.882,60.39,838.71
2.030400000000012,282,840.524,61.271,838.288
2.0376000000000123,283,842.517,56.389,840.628
2.0448000000000124,284,841.712,58.358,839.687
2.0520000000000125,285,845.41,49.233,843.975
2.0592000000000126,286,846.826,45.707,845.591
2.0664000000000127,287,845.398,49.267,843.961
2.0736000000000128,288,846.135,47.419,844.805
2.080800000000013,289,848.615,41.165,847.616
2.088000000000013,290,850.273,36.955,849.47
2.095200000000013,291,847.64,43.646,846.516
2.102400000000013,292,849.498,38.923,848.606
2.1096000000000132,293,850.876,35.396,850.14
2.1168000000000133,294,850.944,35.224,850.214
2.1240000000000134,295,854.643,25.622,854.259
2.1312000000000135,296,854.098,27.053,853.669
2.1384000000000136,297,856.527,20.65,856.278
2.1456000000000137,298,858.861,14.424,858.74
2.152800000000014,299,857.596,17.804,857.411
2.160000000000014,300,858.155,16.327,858
2.167200000000014,301,859.337,13.153,859.236
2.174400000000014,302,862.236,5.29,862.219
2.181600000000014,303,863.649,1.411,863.648
2.1888000000000143,304,864.952,-2.194,864.949
2.1960000000000144,305,865.683,-4.233,865.673
2.2032000000000145,306,866.173,-5.594,866.155
2.2104000000000146,307,868.93,-13.358,868.827
2.2176000000000147,308,872.183,-22.69,871.888
2.2248000000000148,309,871.164,-19.753,870.94
2.232000000000015,310,872.496,-23.599,872.177
2.239200000000015,311,876.475,-35.269,875.765
2.246400000000015,312,878.597,-41.581,877.612
2.253600000000015,313,879.01,-42.834,877.966
2.2608000000000152,314,881.846,-51.432,880.344
2.2680000000000153,315,883.488,-56.476,881.681
2.2752000000000154,316,885.172,-61.721,883.018
2.2824000000000155,317,886.852,-66.986,884.319
2.2896000000000156,318,885.635,-63.136,883.382
2.2968000000000157,319,887.961,-70.463,885.161
2.304000000000016,320,890.324,-78.047,886.896
2.311200000000016,321,892.678,-85.669,888.558
2.318400000000016,322,894.893,-92.978,890.05
2.325600000000016,323,895.543,-95.102,890.479
2.332800000000016,324,897.035,-100.127,891.429
2.3400000000000163,325,901.097,-113.973,893.86
2.3472000000000164,326,901.801,-116.352,894.263
2.3544000000000165,327,902.14,-117.545,894.449
2.3616000000000166,328,904.544,-125.947,895.732
2.3688000000000167,329,906.023,-131.202,896.473
2.3760000000000168,330,910.422,-147.137,898.454
2.383200000000017,331,910.817,-148.62,898.61
2.390400000000017,332,914.199,-161.257,899.864
2.397600000000017,333,915.352,-165.583,900.251
