Time (seconds),Time (steps),Velocity (rad/s)
1.8792000000000102,261,-0.046
1.8864000000000103,262,-0.035
1.8936000000000104,263,-0.023
1.9008000000000105,264,-0.012
1.9080000000000106,265,0
1.9152000000000107,266,0.012
1.9224000000000108,267,0.023
1.9296000000000109,268,0.035
1.936800000000011,269,0.046
1.944000000000011,270,0.058
1.9512000000000111,271,0.069
1.9584000000000112,272,0.08
1.9656000000000113,273,0.092
1.9728000000000114,274,0.103
1.9800000000000115,275,0.115
1.9872000000000116,276,0.126
1.9944000000000117,277,0.138
2.001600000000012,278,0.149
2.008800000000012,279,0.16
2.016000000000012,280,0.172
2.023200000000012,281,0.183
2.030400000000012,282,0.194
2.0376000000000123,283,0.206
2.0448000000000124,284,0.217
2.0520000000000125,285,0.229
2.0592000000000126,286,0.24
2.0664000000000127,287,0.251
2.0736000000000128,288,0.263
2.080800000000013,289,0.274
2.088000000000013,290,0.286
2.095200000000013,291,0.297
2.102400000000013,292,0.309
2.1096000000000132,293,0.32
2.1168000000000133,294,0.332
2.1240000000000134,295,0.343
2.1312000000000135,296,0.355
2.1384000000000136,297,0.366
2.1456000000000137,298,0.378
2.152800000000014,299,0.389
2.160000000000014,300,0.401
2.167200000000014,301,0.413
2.174400000000014,302,0.424
2.181600000000014,303,0.436
2.1888000000000143,304,0.448
2.1960000000000144,305,0.459
2.2032000000000145,306,0.471
2.2104000000000146,307,0.483
2.2176000000000147,308,0.495
2.2248000000000148,309,0.506
2.232000000000015,310,0.518
2.239200000000015,311,0.53
2.246400000000015,312,0.542
2.253600000000015,313,0.553
2.2608000000000152,314,0.565
2.2680000000000153,315,0.577
2.2752000000000154,316,0.589
2.2824000000000155,317,0.6
2.2896000000000156,318,0.611
2.2968000000000157,319,0.623
2.304000000000016,320,0.635
2.311200000000016,321,0.647
2.318400000000016,322,0.659
2.325600000000016,323,0.67
2.332800000000016,324,0.681
2.3400000000000163,325,0.694
2.3472000000000164,326,0.705
2.3544000000000165,327,0.716
2.3616000000000166,328,0.728
2.3688000000000167,329,0.739
2.3760000000000168,330,0.752
2.383200000000017,331,0.763
2.390400000000017,332,0.775
2.397600000000017,333,0.786
2.404800000000017,334,0.797
2.4120000000000172,335,0.809
2.4192000000000173,336,0.821
