Time (seconds),Time (steps),Acceleration (m/s²), X-comp,Y-comp
1.9080000000000106,265,3.365,-2.818,1.84
1.9152000000000107,266,3.365,-2.849,1.79
1.9224000000000108,267,3.365,-2.88,1.741
1.9296000000000109,268,3.365,-2.91,1.69
1.936800000000011,269,3.365,-2.939,1.639
1.944000000000011,270,3.365,-2.967,1.587
1.9512000000000111,271,3.365,-2.994,1.535
1.9584000000000112,272,3.365,-3.02,1.483
1.9656000000000113,273,3.365,-3.046,1.43
1.9728000000000114,274,3.365,-3.071,1.376
1.9800000000000115,275,3.365,-3.094,1.322
1.9872000000000116,276,3.365,-3.117,1.268
1.9944000000000117,277,3.365,-3.138,1.213
2.001600000000012,278,3.365,-3.159,1.159
2.008800000000012,279,3.365,-3.179,1.104
2.016000000000012,280,3.365,-3.198,1.048
2.023200000000012,281,3.365,-3.215,0.992
2.030400000000012,282,3.365,-3.232,0.935
2.0376000000000123,283,3.365,-3.248,0.879
2.0448000000000124,284,3.365,-3.263,0.822
2.0520000000000125,285,3.365,-3.277,0.765
2.0592000000000126,286,3.365,-3.289,0.707
2.0664000000000127,287,3.365,-3.302,0.65
2.0736000000000128,288,3.365,-3.312,0.592
2.080800000000013,289,3.365,-3.322,0.534
2.088000000000013,290,3.365,-3.331,0.476
2.095200000000013,291,3.365,-3.339,0.418
2.102400000000013,292,3.365,-3.346,0.36
2.1096000000000132,293,3.365,-3.351,0.301
2.1168000000000133,294,3.365,-3.356,0.243
2.1240000000000134,295,3.365,-3.36,0.184
2.1312000000000135,296,3.365,-3.363,0.125
2.1384000000000136,297,3.365,-3.364,0.066
2.1456000000000137,298,3.365,-3.365,0.008
2.152800000000014,299,3.365,-3.365,-0.051
2.160000000000014,300,3.365,-3.363,-0.11
2.167200000000014,301,3.365,-3.361,-0.169
2.174400000000014,302,3.365,-3.357,-0.227
2.181600000000014,303,3.365,-3.353,-0.286
2.1888000000000143,304,3.365,-3.347,-0.344
2.1960000000000144,305,3.365,-3.341,-0.403
2.2032000000000145,306,3.365,-3.334,-0.461
2.2104000000000146,307,3.365,-3.325,-0.519
2.2176000000000147,308,3.365,-3.315,-0.577
2.2248000000000148,309,3.365,-3.305,-0.635
2.232000000000015,310,3.365,-3.293,-0.692
2.239200000000015,311,3.365,-3.281,-0.75
2.246400000000015,312,3.365,-3.267,-0.807
2.253600000000015,313,3.365,-3.252,-0.864
2.2608000000000152,314,3.365,-3.237,-0.92
2.2680000000000153,315,3.365,-3.22,-0.977
2.2752000000000154,316,3.365,-3.202,-1.032
2.2824000000000155,317,3.365,-3.184,-1.088
2.2896000000000156,318,3.365,-3.165,-1.143
2.2968000000000157,319,3.365,-3.144,-1.199
2.304000000000016,320,3.365,-3.123,-1.253
2.311200000000016,321,3.365,-3.1,-1.308
2.318400000000016,322,3.365,-3.077,-1.362
2.325600000000016,323,3.365,-3.053,-1.416
2.332800000000016,324,3.365,-3.027,-1.468
2.3400000000000163,325,3.365,-3.002,-1.521
2.3472000000000164,326,3.365,-2.974,-1.574
2.3544000000000165,327,3.365,-2.946,-1.625
2.3616000000000166,328,3.365,-2.917,-1.676
2.3688000000000167,329,3.365,-2.888,-1.727
2.3760000000000168,330,3.365,-2.858,-1.777
2.383200000000017,331,3.365,-2.826,-1.826
2.390400000000017,332,3.365,-2.794,-1.876
2.397600000000017,333,3.365,-2.761,-1.924
2.404800000000017,334,3.365,-2.727,-1.972
2.4120000000000172,335,3.365,-2.692,-2.019
2.4192000000000173,336,3.365,-2.656,-2.065
2.4264000000000174,337,3.365,-2.62,-2.112
2.4336000000000175,338,3.365,-2.583,-2.157
2.4408000000000176,339,3.365,-2.544,-2.202
2.4480000000000177,340,3.365,-2.506,-2.246
2.455200000000018,341,3.365,-2.466,-2.289
2.462400000000018,342,3.365,-2.426,-2.332
2.469600000000018,343,3.365,-2.385,-2.374
2.476800000000018,344,3.365,-2.343,-2.415
2.484000000000018,345,3.365,-2.3,-2.456
2.4912000000000183,346,3.365,-2.258,-2.496
2.4984000000000184,347,3.365,-2.214,-2.534
2.5056000000000185,348,3.365,-2.169,-2.573
2.5128000000000186,349,3.365,-2.124,-2.61
2.5200000000000187,350,3.365,-2.078,-2.647
2.5272000000000188,351,3.365,-2.031,-2.682
2.534400000000019,352,3.365,-1.984,-2.718
2.541600000000019,353,3.365,-1.937,-2.752
2.548800000000019,354,3.365,-1.889,-2.785
2.556000000000019,355,3.365,-1.84,-2.818
2.5632000000000192,356,3.365,-1.79,-2.849
2.5704000000000193,357,3.365,-1.741,-2.88
2.5776000000000194,358,3.365,-1.69,-2.91
2.5848000000000195,359,3.365,-1.639,-2.939
2.5920000000000196,360,3.365,-1.587,-2.967
